"usgs_site","CharacteristicName","Date_UTC","mn_value_std","Date","Flow","Flow_cd","catchment_area","pctburn_lg","yrs_lg","post_rct","post_lg"
"USGS-07104905","NO3_NO2",2011-05-26,162.857142857143,"2011-05-26",24.6,"A",612,0.053384380706115,-1.07871321013005,"pre","pre"
"USGS-07104905","NO3_NO2",2011-07-24,57.1428571428571,"2011-07-24",168,"A",612,0.053384380706115,-0.917180013689254,"pre","pre"
"USGS-07104905","NO3_NO2",2011-07-25,178.571428571429,"2011-07-25",91.3,"A",612,0.053384380706115,-0.914442162902122,"pre","pre"
"USGS-07104905","NO3_NO2",2011-10-24,262.857142857143,"2011-10-24",33.3,"A",612,0.053384380706115,-0.665297741273101,"pre","pre"
"USGS-07104905","NO3_NO2",2012-02-22,275.714285714286,"2012-02-22",27.9,"A",612,0.053384380706115,-0.334017796030116,"pre","pre"
"USGS-07104905","NO3_NO2",2012-05-07,94.2857142857143,"2012-05-07",126,"A",612,0.053384380706115,-0.128678986995209,"pre","pre"
"USGS-07104905","NO3_NO2",2012-05-24,272.142857142857,"2012-05-24",45.9,"A",612,0.053384380706115,-0.082135523613963,"pre","pre"
"USGS-07104905","NO3_NO2",2012-06-07,51.1428571428571,"2012-06-07",112,"A e",612,0.053384380706115,-0.0438056125941136,"pre","pre"
"USGS-07104905","NO3_NO2",2012-07-24,280.714285714286,"2012-07-24",17.4,"A",612,0.053384380706115,0.0848733744010951,"pre","post"
"USGS-07104905","NO3_NO2",2012-10-23,304.285714285714,"2012-10-23",23.7,"A",612,0.053384380706115,0.334017796030116,"pre","post"
"USGS-07104905","NO3_NO2",2014-10-09,60.6428571428571,"2014-10-09",360,"A",612,0.053384380706115,2.2943189596167,"post","post"
"USGS-07105500","NO3_NO2",2009-07-08,96.4285714285714,"2009-07-08",81.9,"A",1014,0.0802028905286205,-2.9596167008898,"pre","pre"
"USGS-07105500","NO3_NO2",2009-07-13,50,"2009-07-13",190,"A",1014,0.0802028905286205,-2.94592744695414,"pre","pre"
"USGS-07105500","NO3_NO2",2009-07-29,77.8571428571429,"2009-07-29",344,"A",1014,0.0802028905286205,-2.90212183436003,"pre","pre"
"USGS-07105500","NO3_NO2",2009-07-30,89.2857142857143,"2009-07-30",183,"A",1014,0.0802028905286205,-2.8993839835729,"pre","pre"
"USGS-07105500","NO3_NO2",2009-08-12,180.714285714286,"2009-08-12",38,"A",1014,0.0802028905286205,-2.86379192334018,"pre","pre"
"USGS-07105500","NO3_NO2",2009-08-27,134.285714285714,"2009-08-27",50.2,"A",1014,0.0802028905286205,-2.8227241615332,"pre","pre"
"USGS-07105500","NO3_NO2",2009-09-10,196.428571428571,"2009-09-10",30.2,"A",1014,0.0802028905286205,-2.78439425051335,"pre","pre"
"USGS-07105500","NO3_NO2",2009-09-24,167.857142857143,"2009-09-24",59.1,"A",1014,0.0802028905286205,-2.7460643394935,"pre","pre"
"USGS-07105500","NO3_NO2",2009-10-06,182.857142857143,"2009-10-06",38,"A",1014,0.0802028905286205,-2.71321013004791,"pre","pre"
"USGS-07105500","NO3_NO2",2009-11-04,146.428571428571,"2009-11-04",49.6,"A",1014,0.0802028905286205,-2.63381245722108,"pre","pre"
"USGS-07105500","NO3_NO2",2009-12-14,167.857142857143,"2009-12-14",56.6,"A",1014,0.0802028905286205,-2.5242984257358,"pre","pre"
"USGS-07105500","NO3_NO2",2010-02-23,237.142857142857,"2010-02-23",50.3,"A",1014,0.0802028905286205,-2.32991101984942,"pre","pre"
"USGS-07105500","NO3_NO2",2010-06-22,116.428571428571,"2010-06-22",53.4,"A",1014,0.0802028905286205,-2.0041067761807,"pre","pre"
"USGS-07105500","NO3_NO2",2010-07-08,56.4285714285714,"2010-07-08",254,"A",1014,0.0802028905286205,-1.96030116358658,"pre","pre"
"USGS-07105500","NO3_NO2",2010-07-26,141.428571428571,"2010-07-26",48.3,"A",1014,0.0802028905286205,-1.91101984941821,"pre","pre"
"USGS-07105500","NO3_NO2",2010-08-03,55,"2010-08-03",524,"A",1014,0.0802028905286205,-1.88911704312115,"pre","pre"
"USGS-07105500","NO3_NO2",2010-10-13,197.857142857143,"2010-10-13",36.6,"A",1014,0.0802028905286205,-1.69472963723477,"pre","pre"
"USGS-07105500","NO3_NO2",2011-02-16,183.571428571429,"2011-02-16",48.4,"A",1014,0.0802028905286205,-1.34976043805613,"pre","pre"
"USGS-07105500","NO3_NO2",2011-05-24,131.428571428571,"2011-05-24",131,"A",1014,0.0802028905286205,-1.08418891170431,"pre","pre"
"USGS-07105500","NO3_NO2",2011-05-26,155,"2011-05-26",37.8,"A",1014,0.0802028905286205,-1.07871321013005,"pre","pre"
"USGS-07105500","NO3_NO2",2011-07-07,58.5714285714286,"2011-07-07",145,"A",1014,0.0802028905286205,-0.9637234770705,"pre","pre"
"USGS-07105500","NO3_NO2",2011-07-11,80.7142857142857,"2011-07-11",67.2,"A",1014,0.0802028905286205,-0.952772073921971,"pre","pre"
"USGS-07105500","NO3_NO2",2011-07-24,62.1428571428571,"2011-07-24",253,"A",1014,0.0802028905286205,-0.917180013689254,"pre","pre"
"USGS-07105500","NO3_NO2",2011-07-28,170,"2011-07-28",56.8,"A",1014,0.0802028905286205,-0.906228610540726,"pre","pre"
"USGS-07105500","NO3_NO2",2011-08-17,146.428571428571,"2011-08-17",67.6,"A",1014,0.0802028905286205,-0.851471594798084,"pre","pre"
"USGS-07105500","NO3_NO2",2011-10-27,122.857142857143,"2011-10-27",60.8,"A",1014,0.0802028905286205,-0.657084188911704,"pre","pre"
"USGS-07105500","NO3_NO2",2012-02-22,212.857142857143,"2012-02-22",38.1,"A",1014,0.0802028905286205,-0.334017796030116,"pre","pre"
"USGS-07105500","NO3_NO2",2012-05-07,85,"2012-05-07",128,"A",1014,0.0802028905286205,-0.128678986995209,"pre","pre"
"USGS-07105500","NO3_NO2",2012-05-22,191.428571428571,"2012-05-22",27.1,"A",1014,0.0802028905286205,-0.0876112251882272,"pre","pre"
"USGS-07105500","NO3_NO2",2012-06-07,50.5,"2012-06-07",139,"A",1014,0.0802028905286205,-0.0438056125941136,"pre","pre"
"USGS-07105500","NO3_NO2",2012-07-25,220,"2012-07-25",21.5,"A",1014,0.0802028905286205,0.0876112251882272,"pre","post"
"USGS-07105500","NO3_NO2",2012-10-29,158.571428571429,"2012-10-29",32.4,"A",1014,0.0802028905286205,0.350444900752909,"pre","post"
"USGS-07105500","NO3_NO2",2013-09-12,122.142857142857,"2013-09-12",3680,"A",1014,0.0802028905286205,1.22108145106092,"post","post"
"USGS-07105530","NO3_NO2",2009-07-13,74.2857142857143,"2009-07-13",309,"A",1079.4,0.0753434602520114,-2.94592744695414,"pre","pre"
"USGS-07105530","NO3_NO2",2009-07-29,106.785714285714,"2009-07-29",384,"A",1079.4,0.0753434602520114,-2.90212183436003,"pre","pre"
"USGS-07105530","NO3_NO2",2009-10-06,220,"2009-10-06",63.3,"A",1079.4,0.0753434602520114,-2.71321013004791,"pre","pre"
"USGS-07105530","NO3_NO2",2010-02-23,197.142857142857,"2010-02-23",89.3,"A",1079.4,0.0753434602520114,-2.32991101984942,"pre","pre"
"USGS-07105530","NO3_NO2",2010-06-23,177.857142857143,"2010-06-23",74.5,"A",1079.4,0.0753434602520114,-2.00136892539357,"pre","pre"
"USGS-07105530","NO3_NO2",2010-07-08,65.7142857142857,"2010-07-08",300,"A",1079.4,0.0753434602520114,-1.96030116358658,"pre","pre"
"USGS-07105530","NO3_NO2",2010-07-26,235,"2010-07-26",83.7,"A",1079.4,0.0753434602520114,-1.91101984941821,"pre","pre"
"USGS-07105530","NO3_NO2",2010-08-03,47.8571428571429,"2010-08-03",661,"A",1079.4,0.0753434602520114,-1.88911704312115,"pre","pre"
"USGS-07105530","NO3_NO2",2010-10-13,270,"2010-10-13",92.2,"A",1079.4,0.0753434602520114,-1.69472963723477,"pre","pre"
"USGS-07105530","NO3_NO2",2011-02-16,241.428571428571,"2011-02-16",108,"A",1079.4,0.0753434602520114,-1.34976043805613,"pre","pre"
"USGS-07105530","NO3_NO2",2011-05-26,223.571428571429,"2011-05-26",81,"A",1079.4,0.0753434602520114,-1.07871321013005,"pre","pre"
"USGS-07105530","NO3_NO2",2011-07-07,65.7142857142857,"2011-07-07",183,"A",1079.4,0.0753434602520114,-0.9637234770705,"pre","pre"
"USGS-07105530","NO3_NO2",2011-07-26,169.285714285714,"2011-07-26",116,"A",1079.4,0.0753434602520114,-0.91170431211499,"pre","pre"
"USGS-07105530","NO3_NO2",2011-09-15,34.2857142857143,"2011-09-15",1400,"A",1079.4,0.0753434602520114,-0.772073921971253,"pre","pre"
"USGS-07105530","NO3_NO2",2011-10-27,219.285714285714,"2011-10-27",114,"A",1079.4,0.0753434602520114,-0.657084188911704,"pre","pre"
"USGS-07105530","NO3_NO2",2012-02-28,266.428571428571,"2012-02-28",88.3,"A",1079.4,0.0753434602520114,-0.317590691307324,"pre","pre"
"USGS-07105530","NO3_NO2",2012-05-22,308.571428571429,"2012-05-22",68,"A",1079.4,0.0753434602520114,-0.0876112251882272,"pre","pre"
"USGS-07105530","NO3_NO2",2012-06-07,67.0714285714286,"2012-06-07",367,"A",1079.4,0.0753434602520114,-0.0438056125941136,"pre","pre"
"USGS-07105530","NO3_NO2",2012-07-25,334.285714285714,"2012-07-25",46.7,"A",1079.4,0.0753434602520114,0.0876112251882272,"pre","post"
"USGS-07105530","NO3_NO2",2012-07-31,45.2142857142857,"2012-07-31",457,"A",1079.4,0.0753434602520114,0.10403832991102,"pre","post"
"USGS-07105530","NO3_NO2",2012-10-23,260.714285714286,"2012-10-23",37,"A",1079.4,0.0753434602520114,0.334017796030116,"pre","post"
"USGS-07105530","NO3_NO2",2013-02-19,242.142857142857,"2013-02-19",51.3,"A",1079.4,0.0753434602520114,0.659822039698836,"pre","post"
"USGS-07105530","NO3_NO2",2013-05-10,208.571428571429,"2013-05-10",164,"A",1079.4,0.0753434602520114,0.878850102669405,"pre","post"
"USGS-07105530","NO3_NO2",2013-07-09,275.714285714286,"2013-07-09",36,"A",1079.4,0.0753434602520114,1.04312114989733,"post","post"
"USGS-07105530","NO3_NO2",2013-07-29,152.142857142857,"2013-07-29",262,"A",1079.4,0.0753434602520114,1.09787816563997,"post","post"
"USGS-07105530","NO3_NO2",2013-08-10,131.428571428571,"2013-08-10",188,"A",1079.4,0.0753434602520114,1.13073237508556,"post","post"
"USGS-07105530","NO3_NO2",2013-10-23,279.285714285714,"2013-10-23",111,"A",1079.4,0.0753434602520114,1.33333333333333,"post","post"
"USGS-07105530","NO3_NO2",2014-02-12,427.142857142857,"2014-02-12",99.7,"A",1079.4,0.0753434602520114,1.63997262149213,"post","post"
"USGS-07105530","NO3_NO2",2014-05-13,272.142857142857,"2014-05-13",76.9,"A",1079.4,0.0753434602520114,1.88637919233402,"post","post"
"USGS-07105530","NO3_NO2",2014-05-21,115,"2014-05-21",278,"A",1079.4,0.0753434602520114,1.90828199863107,"post","post"
"USGS-07105530","NO3_NO2",2014-07-09,346.428571428571,"2014-07-09",90.1,"A",1079.4,0.0753434602520114,2.04243668720055,"post","post"
"USGS-07105530","NO3_NO2",2014-07-12,81.4285714285714,"2014-07-12",665,"A e",1079.4,0.0753434602520114,2.05065023956194,"post","post"
"USGS-07105530","NO3_NO2",2014-10-07,357.142857142857,"2014-10-07",81.4,"A",1079.4,0.0753434602520114,2.28884325804244,"post","post"
"USGS-07105530","NO3_NO2",2015-02-10,357.857142857143,"2015-02-10",88.7,"A",1079.4,0.0753434602520114,2.63381245722108,"post","post"
"USGS-07105530","NO3_NO2",2015-05-08,71.0714285714286,"2015-05-08",2510,"A e",1079.4,0.0753434602520114,2.87200547570157,"post","post"
"USGS-07105530","NO3_NO2",2015-05-14,147.857142857143,"2015-05-14",1130,"A e",1079.4,0.0753434602520114,2.88843258042437,"post","post"
"USGS-07106500","NO3_NO2",2009-07-27,111.428571428571,"2009-07-27",536,"A",2400.2,0.033882897673536,-2.90759753593429,"pre","pre"
"USGS-07106500","NO3_NO2",2009-10-07,160,"2009-10-07",76.7,"A",2400.2,0.033882897673536,-2.71047227926078,"pre","pre"
"USGS-07106500","NO3_NO2",2010-02-16,278.571428571429,"2010-02-16",130,"A",2400.2,0.033882897673536,-2.34907597535934,"pre","pre"
"USGS-07106500","NO3_NO2",2010-06-21,120,"2010-06-21",37.1,"A",2400.2,0.033882897673536,-2.00684462696783,"pre","pre"
"USGS-07106500","NO3_NO2",2010-07-21,105.714285714286,"2010-07-21",657,"A",2400.2,0.033882897673536,-1.92470910335387,"pre","pre"
"USGS-07106500","NO3_NO2",2010-07-26,120.714285714286,"2010-07-26",66.8,"A",2400.2,0.033882897673536,-1.91101984941821,"pre","pre"
"USGS-07106500","NO3_NO2",2010-10-15,160,"2010-10-15",64,"A",2400.2,0.033882897673536,-1.68925393566051,"pre","pre"
"USGS-07106500","NO3_NO2",2011-02-18,253.571428571429,"2011-02-18",144,"A",2400.2,0.033882897673536,-1.34428473648186,"pre","pre"
"USGS-07106500","NO3_NO2",2011-05-25,170,"2011-05-25",109,"A",2400.2,0.033882897673536,-1.08145106091718,"pre","pre"
"USGS-07106500","NO3_NO2",2011-07-29,95,"2011-07-29",62.5,"A",2400.2,0.033882897673536,-0.903490759753593,"pre","pre"
"USGS-07106500","NO3_NO2",2011-08-01,100.714285714286,"2011-08-01",8.49,"A e",2400.2,0.033882897673536,-0.895277207392197,"pre","pre"
"USGS-07106500","NO3_NO2",2011-08-03,91.4285714285714,"2011-08-03",647,"A",2400.2,0.033882897673536,-0.889801505817933,"pre","pre"
"USGS-07106500","NO3_NO2",2011-09-06,86.4285714285714,"2011-09-06",16.9,"A",2400.2,0.033882897673536,-0.796714579055442,"pre","pre"
"USGS-07106500","NO3_NO2",2011-10-26,168.571428571429,"2011-10-26",97.6,"A",2400.2,0.033882897673536,-0.659822039698836,"pre","pre"
"USGS-07106500","NO3_NO2",2012-02-24,265.714285714286,"2012-02-24",136,"A",2400.2,0.033882897673536,-0.328542094455852,"pre","pre"
"USGS-07106500","NO3_NO2",2012-04-12,183.571428571429,"2012-04-12",246,"A",2400.2,0.033882897673536,-0.197125256673511,"pre","pre"
"USGS-07106500","NO3_NO2",2012-05-22,147.142857142857,"2012-05-22",48.3,"A",2400.2,0.033882897673536,-0.0876112251882272,"pre","pre"
"USGS-07106500","NO3_NO2",2012-07-23,77.8571428571429,"2012-07-23",8.41,"A",2400.2,0.033882897673536,0.082135523613963,"pre","post"
"USGS-07106500","NO3_NO2",2012-08-23,82.8571428571428,"2012-08-23",19.4,"A",2400.2,0.033882897673536,0.167008898015058,"pre","post"
"USGS-07106500","NO3_NO2",2012-10-25,103.571428571429,"2012-10-25",47.1,"A",2400.2,0.033882897673536,0.339493497604381,"pre","post"
"USGS-07106500","NO3_NO2",2012-12-11,200.714285714286,"2012-12-11",78.3,"A e",2400.2,0.033882897673536,0.468172484599589,"pre","post"
"USGS-07106500","NO3_NO2",2013-06-06,150,"2013-06-06",33.2,"A",2400.2,0.033882897673536,0.952772073921971,"pre","post"
"USGS-07106500","NO3_NO2",2013-08-05,121.428571428571,"2013-08-05",362,"A",2400.2,0.033882897673536,1.1170431211499,"pre","post"
"USGS-07106500","NO3_NO2",2013-12-04,221.428571428571,"2013-12-04",106,"A",2400.2,0.033882897673536,1.44832306639288,"pre","post"
"USGS-07106500","NO3_NO2",2014-02-10,295,"2014-02-10",133,"A",2400.2,0.033882897673536,1.63449691991786,"pre","post"
"USGS-07106500","NO3_NO2",2014-06-04,131.428571428571,"2014-06-04",87.3,"A",2400.2,0.033882897673536,1.94661190965092,"pre","post"
"USGS-07106500","NO3_NO2",2014-08-12,135,"2014-08-12",227,"A",2400.2,0.033882897673536,2.13552361396304,"pre","post"
"USGS-07106500","NO3_NO2",2014-12-05,238.571428571429,"2014-12-05",83.2,"A",2400.2,0.033882897673536,2.45037645448323,"pre","post"
"USGS-07106500","NO3_NO2",2015-02-03,284.285714285714,"2015-02-03",117,"A",2400.2,0.033882897673536,2.61464750171116,"pre","post"
"USGS-07106500","NO3_NO2",2015-06-08,127.142857142857,"2015-06-08",1090,"A",2400.2,0.033882897673536,2.95687885010267,"pre","post"
"USGS-07109500","NO3_NO2",2012-02-27,173.571428571429,"2012-02-27",285,"A",16187.1,0.00502410752982444,-0.320328542094456,"pre","pre"
"USGS-07109500","NO3_NO2",2012-05-29,48.4285714285714,"2012-05-29",535,"A",16187.1,0.00502410752982444,-0.0684462696783025,"pre","pre"
"USGS-07109500","NO3_NO2",2012-08-16,53.7142857142857,"2012-08-16",219,"A",16187.1,0.00502410752982444,0.147843942505133,"pre","post"
"USGS-07109500","NO3_NO2",2012-12-12,117.142857142857,"2012-12-12",239,"A",16187.1,0.00502410752982444,0.470910335386721,"pre","post"
"USGS-07109500","NO3_NO2",2013-02-12,133.571428571429,"2013-02-12",242,"A",16187.1,0.00502410752982444,0.640657084188912,"pre","post"
"USGS-07109500","NO3_NO2",2013-05-29,24.2857142857143,"2013-05-29",1870,"A",16187.1,0.00502410752982444,0.930869267624914,"pre","post"
"USGS-07109500","NO3_NO2",2013-08-05,95,"2013-08-05",817,"A",16187.1,0.00502410752982444,1.1170431211499,"pre","post"
"USGS-07109500","NO3_NO2",2013-12-16,127.857142857143,"2013-12-16",279,"A",16187.1,0.00502410752982444,1.48117727583847,"pre","post"
"USGS-07109500","NO3_NO2",2014-02-10,185,"2014-02-10",309,"A",16187.1,0.00502410752982444,1.63449691991786,"pre","post"
"USGS-07109500","NO3_NO2",2014-06-03,28,"2014-06-03",4660,"A",16187.1,0.00502410752982444,1.94387405886379,"pre","post"
"USGS-07109500","NO3_NO2",2014-08-12,53.7857142857143,"2014-08-12",1460,"A",16187.1,0.00502410752982444,2.13552361396304,"pre","post"
"USGS-07109500","NO3_NO2",2014-12-05,137.142857142857,"2014-12-05",292,"A",16187.1,0.00502410752982444,2.45037645448323,"pre","post"
"USGS-07109500","NO3_NO2",2015-02-03,171.428571428571,"2015-02-03",292,"A",16187.1,0.00502410752982444,2.61464750171116,"pre","post"
"USGS-07109500","NO3_NO2",2015-06-08,47.1428571428571,"2015-06-08",5190,"A",16187.1,0.00502410752982444,2.95687885010267,"pre","post"
"USGS-08251500","NO3_NO2",2011-03-03,2.14285714285714,"2011-03-03",345,"A",11785.6,0.0161250944605176,-2.25872689938398,"pre","pre"
"USGS-08251500","NO3_NO2",2011-05-10,2.14285714285714,"2011-05-10",327,"A",11785.6,0.0161250944605176,-2.072553045859,"pre","pre"
"USGS-08251500","NO3_NO2",2011-06-16,2.85714285714286,"2011-06-16",419,"A",11785.6,0.0161250944605176,-1.97125256673511,"pre","pre"
"USGS-08251500","NO3_NO2",2012-03-05,7.64285714285714,"2012-03-05",325,"A e",11785.6,0.0161250944605176,-1.25119780971937,"pre","pre"
"USGS-08251500","NO3_NO2",2012-05-30,3.85714285714286,"2012-05-30",147,"A",11785.6,0.0161250944605176,-1.01574264202601,"pre","pre"
"USGS-08251500","NO3_NO2",2013-03-05,10.8571428571429,"2013-03-05",240,"A e",11785.6,0.0161250944605176,-0.251882272416153,"pre","pre"
"USGS-08251500","NO3_NO2",2014-02-27,8.35714285714286,"2014-02-27",449,"A",11785.6,0.0161250944605176,0.731006160164271,"pre","post"
"USGS-08251500","NO3_NO2",2015-02-19,7.07142857142857,"2015-02-19",370,"A e",11785.6,0.0161250944605176,1.70841889117043,"pre","post"
"USGS-08251500","NO3_NO2",2015-04-02,10.4285714285714,"2015-04-02",1020,"A",11785.6,0.0161250944605176,1.82340862422998,"pre","post"
"USGS-08251500","NO3_NO2",2015-10-29,5.35714285714286,"2015-10-29",75,"A",11785.6,0.0161250944605176,2.39835728952772,"pre","post"
"USGS-08251500","NO3_NO2",2016-02-17,14.2142857142857,"2016-02-17",380,"A e",11785.6,0.0161250944605176,2.70225872689938,"pre","post"
"USGS-08251500","NO3_NO2",2016-05-24,11,"2016-05-24",1130,"A",11785.6,0.0161250944605176,2.9678302532512,"pre","post"
"USGS-08317400","NO3_NO2",2008-11-24,10,"2008-11-24",458,"A",29358.1,0.0137816468752405,-2.5845311430527,"pre","pre"
"USGS-08317400","NO3_NO2",2009-01-26,15.7142857142857,"2009-01-26",699,"A",29358.1,0.0137816468752405,-2.41204654346338,"pre","pre"
"USGS-08317400","NO3_NO2",2009-11-19,2.14285714285714,"2009-11-19",652,"A",29358.1,0.0137816468752405,-1.59890485968515,"pre","pre"
"USGS-08317400","NO3_NO2",2010-05-10,3.57142857142857,"2010-05-10",3300,"A",29358.1,0.0137816468752405,-1.12799452429843,"pre","pre"
"USGS-08317400","NO3_NO2",2010-08-16,6.42857142857143,"2010-08-16",1040,"A",29358.1,0.0137816468752405,-0.85968514715948,"pre","pre"
"USGS-08317400","NO3_NO2",2010-12-02,3.57142857142857,"2010-12-02",502,"A",29358.1,0.0137816468752405,-0.563997262149213,"pre","pre"
"USGS-08317400","NO3_NO2",2011-06-02,3.57142857142857,"2011-06-02",1530,"A",29358.1,0.0137816468752405,-0.0657084188911704,"pre","pre"
"USGS-08317400","NO3_NO2",2011-08-12,7.14285714285714,"2011-08-12",902,"A",29358.1,0.0137816468752405,0.128678986995209,"pre","post"
"USGS-08317400","NO3_NO2",2011-12-07,6,"2011-12-07",709,"A",29358.1,0.0137816468752405,0.449007529089665,"pre","post"
"USGS-08317400","NO3_NO2",2012-04-25,4.92857142857143,"2012-04-25",975,"A",29358.1,0.0137816468752405,0.832306639288159,"pre","post"
"USGS-08317400","NO3_NO2",2012-08-22,10.4285714285714,"2012-08-22",464,"A",29358.1,0.0137816468752405,1.15811088295688,"pre","post"
"USGS-08317400","NO3_NO2",2012-12-18,7.5,"2012-12-18",961,"A",29358.1,0.0137816468752405,1.48117727583847,"pre","post"
"USGS-08317400","NO3_NO2",2013-08-01,11.0714285714286,"2013-08-01",338,"A",29358.1,0.0137816468752405,2.09993155373032,"pre","post"
"USGS-08317400","NO3_NO2",2013-12-17,9.07142857142857,"2013-12-17",577,"A",29358.1,0.0137816468752405,2.47775496235455,"pre","post"
"USGS-08317400","NO3_NO2",2014-05-12,4.57142857142857,"2014-05-12",1800,"A",29358.1,0.0137816468752405,2.87748117727584,"pre","post"
"USGS-08382650","NO3_NO2",1999-12-13,13.5714285714286,"1999-12-13",30,"A e",6015.9,0.015114297183672,-0.459958932238193,"pre","pre"
"USGS-08382650","NO3_NO2",2000-01-12,12.1428571428571,"2000-01-12",26,"A",6015.9,0.015114297183672,-0.37782340862423,"pre","pre"
"USGS-08382650","NO3_NO2",2000-05-19,7.14285714285714,"2000-05-19",23,"A",6015.9,0.015114297183672,-0.027378507871321,"pre","pre"
"USGS-08382650","NO3_NO2",2001-02-21,19.2857142857143,"2001-02-21",30,"A",6015.9,0.015114297183672,0.733744010951403,"pre","post"
"USGS-08382650","NO3_NO2",2001-04-04,31.4285714285714,"2001-04-04",181,"A",6015.9,0.015114297183672,0.848733744010951,"pre","post"
"USGS-08382650","NO3_NO2",2001-06-27,20,"2001-06-27",52,"A",6015.9,0.015114297183672,1.07871321013005,"pre","post"
"USGS-08382650","NO3_NO2",2001-08-29,2.85714285714286,"2001-08-29",88,"A",6015.9,0.015114297183672,1.25119780971937,"pre","post"
"USGS-08382650","NO3_NO2",2001-12-04,7.85714285714286,"2001-12-04",15,"A",6015.9,0.015114297183672,1.51676933607118,"pre","post"
"USGS-08382650","NO3_NO2",2002-02-27,5.71428571428571,"2002-02-27",14,"A",6015.9,0.015114297183672,1.74948665297741,"pre","post"
"USGS-09041400","NO3_NO2",2015-07-23,5.71428571428571,"2015-07-23",18.8,"A",699.5,0.0935896727209439,-2.98973305954825,"pre","pre"
"USGS-09041400","NO3_NO2",2015-08-26,2.85714285714286,"2015-08-26",211,"A",699.5,0.0935896727209439,-2.89664613278576,"pre","pre"
"USGS-09041400","NO3_NO2",2015-09-22,6.42857142857143,"2015-09-22",15,"A",699.5,0.0935896727209439,-2.8227241615332,"pre","pre"
"USGS-09041400","NO3_NO2",2015-10-19,2.85714285714286,"2015-10-19",28.6,"A",699.5,0.0935896727209439,-2.74880219028063,"pre","pre"
"USGS-09041400","NO3_NO2",2015-11-19,0.714285714285714,"2015-11-19",25.7,"A",699.5,0.0935896727209439,-2.66392881587953,"pre","pre"
"USGS-09041400","NO3_NO2",2016-03-29,4.28571428571429,"2016-03-29",28.2,"A",699.5,0.0935896727209439,-2.30527036276523,"pre","pre"
"USGS-09041400","NO3_NO2",2016-04-21,5,"2016-04-21",29.4,"A",699.5,0.0935896727209439,-2.24229979466119,"pre","pre"
"USGS-09041400","NO3_NO2",2016-05-26,2.14285714285714,"2016-05-26",221,"A",699.5,0.0935896727209439,-2.14647501711157,"pre","pre"
"USGS-09041400","NO3_NO2",2016-06-22,3.57142857142857,"2016-06-22",123,"A",699.5,0.0935896727209439,-2.072553045859,"pre","pre"
"USGS-09041400","NO3_NO2",2016-07-20,4.28571428571429,"2016-07-20",61.4,"A",699.5,0.0935896727209439,-1.9958932238193,"pre","pre"
"USGS-09041400","NO3_NO2",2016-08-24,6.42857142857143,"2016-08-24",93.8,"A",699.5,0.0935896727209439,-1.90006844626968,"pre","pre"
"USGS-09041400","NO3_NO2",2016-09-29,8.57142857142857,"2016-09-29",54.9,"A",699.5,0.0935896727209439,-1.80150581793292,"pre","pre"
"USGS-09041400","NO3_NO2",2016-10-26,2.85714285714286,"2016-10-26",25.8,"A",699.5,0.0935896727209439,-1.72758384668036,"pre","pre"
"USGS-09041400","NO3_NO2",2016-11-21,2.85714285714286,"2016-11-21",17.2,"A",699.5,0.0935896727209439,-1.65639972621492,"pre","pre"
"USGS-09041400","NO3_NO2",2017-03-22,6.42857142857143,"2017-03-22",23.4,"A",699.5,0.0935896727209439,-1.32511978097194,"pre","pre"
"USGS-09041400","NO3_NO2",2017-04-26,2.85714285714286,"2017-04-26",24,"A",699.5,0.0935896727209439,-1.22929500342231,"pre","pre"
"USGS-09041400","NO3_NO2",2017-05-25,1.42857142857143,"2017-05-25",340,"A",699.5,0.0935896727209439,-1.14989733059548,"pre","pre"
"USGS-09041400","NO3_NO2",2017-07-26,1.42857142857143,"2017-07-26",35.2,"A",699.5,0.0935896727209439,-0.980150581793292,"pre","pre"
"USGS-09041400","NO3_NO2",2017-08-23,0.714285714285714,"2017-08-23",117,"A",699.5,0.0935896727209439,-0.903490759753593,"pre","pre"
"USGS-09041400","NO3_NO2",2017-09-20,6.42857142857143,"2017-09-20",23.1,"A",699.5,0.0935896727209439,-0.826830937713895,"pre","pre"
"USGS-09041400","NO3_NO2",2017-10-26,2.14285714285714,"2017-10-26",21.3,"A",699.5,0.0935896727209439,-0.728268309377139,"pre","pre"
"USGS-09041400","NO3_NO2",2017-11-29,0.714285714285714,"2017-11-29",21.4,"A",699.5,0.0935896727209439,-0.635181382614648,"pre","pre"
"USGS-09041400","NO3_NO2",2018-03-29,1.42857142857143,"2018-03-29",58.2,"A",699.5,0.0935896727209439,-0.306639288158795,"pre","pre"
"USGS-09041400","NO3_NO2",2018-07-25,0.714285714285714,"2018-07-25",289,"A",699.5,0.0935896727209439,0.0164271047227926,"post","post"
"USGS-09041400","NO3_NO2",2018-08-22,2.14285714285714,"2018-08-22",287,"A",699.5,0.0935896727209439,0.0930869267624914,"post","post"
"USGS-09041400","NO3_NO2",2018-09-19,2.14285714285714,"2018-09-19",39.2,"A",699.5,0.0935896727209439,0.16974674880219,"post","post"
"USGS-09041400","NO3_NO2",2018-10-24,2.14285714285714,"2018-10-24",24.7,"A",699.5,0.0935896727209439,0.265571526351814,"post","post"
"USGS-09041400","NO3_NO2",2018-11-28,1.42857142857143,"2018-11-28",22.2,"A",699.5,0.0935896727209439,0.361396303901437,"post","post"
