day,DO.obs,SpCond,turbidity,pH,tempwater,Q.cfs
2013-04-23,8.300104166666667,325.3125,50.19479166666667,8.1041767166875,12.4275,859.2717391304348
2013-04-24,8.858125,314.625,79.78333333333333,8.077814626833334,10.828541666666666,860.0625
2013-04-25,8.513541666666667,317.2916666666667,58.6,8.065584545083333,12.067083333333333,895.8854166666666
2013-04-26,8.3821875,320.53125,73.1,8.043021955010417,13.0921875,915.2083333333334
2013-04-27,8.265833333333333,319.7083333333333,77.32043010752689,8.038995673979167,13.971354166666666,973.7291666666666
2013-04-28,8.0451041666666665,317.4791666666667,86.87252747252747,8.012791185677083,14.456666666666667,1007.40625
2013-04-29,7.7909375,314.0833333333333,126.55164835164835,7.978381473927083,15.106354166666666,1022.8020833333334
2013-04-30,7.7246875,309.3541666666667,113.17395833333333,7.974843689302084,15.248229166666667,1067.8125
2013-05-01,7.760416666666667,306.8229166666667,114.22708333333333,7.989171648854167,15.3240625,1050.7291666666667
2013-05-02,8.253076923076923,310.3076923076923,87.85494505494505,8.02778602578022,13.685934065934067,1060.9375
2013-05-03,8.643958333333334,315.5625,76.96979166666667,8.065416666666668,12.4234375,1056.9791666666667
2013-05-04,8.297291666666666,318.09375,107.61145833333333,8.040520833333334,13.465416666666666,1184.1666666666667
2013-05-05,8.3810416666666665,319.1354166666667,105.7,8.034166666666666,12.954166666666666,1163.9583333333333
2013-05-06,8.384166666666667,318.4479166666667,100.63958333333333,8.041458333333333,12.736354166666667,1176.9791666666667
2013-05-07,8.371770833333333,319.9270833333333,90.14583333333333,8.044270833333334,13.53375,1162.5
2013-05-08,8.170520833333333,321.5208333333333,88.31041666666667,8.055729166666667,14.290520833333334,1167.0833333333333
2013-05-09,8.156145833333333,323.0208333333333,92.06354166666667,8.052395833333334,14.081354166666667,1197.1875
2013-05-10,8.260104166666666,322.1145833333333,82.203125,8.062291666666667,13.973020833333333,1187.0833333333333
2013-05-11,8.126458333333334,326.4270833333333,73.21979166666667,8.089791666666667,15.1840625,1136.0416666666667
2013-05-12,8.165104166666666,328.7083333333333,69.23958333333333,8.1284375,15.689270833333333,1124.5263157894738
2013-05-13,7.939583333333333,323.625,68.26041666666667,8.1275,16.881354166666668,1082.9166666666667
2013-05-14,7.811354166666667,321.2708333333333,67.02708333333334,8.124479166666667,16.82375,1049.0625
2013-05-15,7.764895833333333,321.2291666666667,64.42604166666666,8.111666666666666,16.75979166666667,1033.6458333333333
2013-05-16,7.8445833333333335,321.4270833333333,65.58958333333334,8.115625,16.737395833333334,1045.625
2013-05-17,7.714583333333334,322.53125,69.46354166666667,8.120104166666668,17.0165625,1032.9263157894736
2013-05-18,7.73,324.78125,71.98958333333333,8.132916666666667,16.783541666666668,1056.7708333333333
2013-05-19,7.902291666666667,324.6979166666667,80.415625,8.119270833333333,15.581354166666667,1118.9583333333333
2013-05-20,8.0371875,324.28125,74.384375,8.124166666666667,15.010833333333334,1124.2708333333333
